Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-March-2005,165.00,172.95,165.00,171.20,170.711664345152606470,277118,2457,47307275.00,104411,37.68,7.95,6.20
2-March-2005,168.00,168.85,164.00,166.10,166.982891275756247259,182480,1847,30471038.00,53043,29.07,4.85,-1.90
1-March-2005,174.00,174.00,165.15,165.95,169.074015261613517655,252529,2679,42696092.00,77852,30.83,8.85,-8.05
28-February-2005,174.00,175.00,169.50,173.45,172.392245918143000960,345676,3620,59591862.00,78408,22.68,5.50,-0.55
25-February-2005,175.00,177.70,171.65,174.25,174.844987030641951625,712063,6677,124500646.00,199248,27.98,6.05,-0.75
24-February-2005,170.40,175.25,168.10,173.95,172.924794179173071742,1009616,7828,174587639.00,283570,28.09,7.15,3.55
23-February-2005,165.00,172.00,164.50,168.35,168.981973870732922110,626424,5350,105854364.00,105063,16.77,7.50,3.35
22-February-2005,166.40,166.40,162.30,164.15,164.251036998269955503,437561,4322,71869848.00,76505,17.48,4.10,-2.25
21-February-2005,172.40,174.00,164.75,165.80,169.187540820222946604,678279,6434,114756356.00,177453,26.16,9.25,-6.60
18-February-2005,164.50,172.30,163.20,169.40,167.078088680189461532,833309,6536,139227675.00,270518,32.46,9.10,4.90
17-February-2005,161.00,165.50,160.00,163.75,163.595558062887852964,673580,5962,110194696.00,190895,28.34,5.50,2.75
16-February-2005,155.00,163.00,154.50,160.95,160.685540931523264430,1014768,7503,163058545.00,340952,33.60,8.50,5.95
15-February-2005,161.00,161.35,153.05,154.45,156.683317683620983355,481372,4414,75422962.00,120352,25.00,8.30,-6.55
14-February-2005,155.00,163.25,154.45,160.50,159.963341368528435587,1477251,10764,236306006.00,445260,30.14,8.80,5.50
11-February-2005,145.60,156.75,145.00,153.60,152.280817066152712068,1249397,9476,190259196.00,360103,28.82,11.75,8.00
10-February-2005,143.70,147.90,143.30,145.35,145.758410955524026895,162110,1479,23628896.00,67602,41.70,4.60,1.65
9-February-2005,146.00,146.00,142.05,143.30,144.154685707759609511,201389,1520,29031168.00,103115,51.20,3.95,-2.70
8-February-2005,145.15,146.75,143.20,145.15,144.264341435054623708,230486,1905,33250911.00,90178,39.13,3.55,0.00
7-February-2005,146.70,148.50,144.90,145.50,145.961737732027581603,131827,1278,19241698.00,57143,43.35,3.60,-1.20
4-February-2005,146.35,146.90,144.90,146.20,145.937653040102186611,198069,1839,28905725.00,116058,58.59,2.00,-0.15
3-February-2005,145.25,146.00,144.20,145.10,145.096663229751831046,112504,1334,16323955.00,66546,59.15,1.80,-0.15
2-February-2005,145.00,146.70,143.10,144.10,144.975304912893692752,122494,1418,17758605.00,51139,41.75,3.60,-0.90
1-February-2005,145.80,146.20,143.55,144.10,144.455519550919122075,166028,1494,23983661.00,69214,41.69,2.65,-1.70
31-January-2005,145.00,146.95,144.25,144.55,145.479636048526863084,727020,2737,105766605.00,581019,79.92,2.70,-0.45
28-January-2005,140.40,144.80,140.40,144.15,143.580196433520503270,526794,4208,75637186.00,302473,57.42,4.40,3.75
27-January-2005,136.00,140.45,135.25,140.00,139.710293359628874296,223105,1948,31170065.00,125590,56.29,5.20,4.00
25-January-2005,134.00,135.40,134.00,134.65,134.788758805939891541,59193,749,7978551.00,30006,50.69,1.40,0.65
24-January-2005,138.00,138.00,133.00,135.00,135.155642213491272307,102318,1028,13828855.00,39765,38.86,5.00,-3.00
20-January-2005,135.00,138.40,134.50,137.15,136.700347325892975248,264593,2253,36169955.00,105950,40.04,3.90,2.15
19-January-2005,135.00,135.30,133.35,134.05,134.238326110762722175,106841,997,14342157.00,44395,41.55,1.95,-0.95
18-January-2005,134.05,136.45,132.50,134.75,135.157418237437581537,88916,909,12017657.00,28619,32.19,3.95,0.70
17-January-2005,136.90,137.00,132.00,134.25,133.728747534106326838,120139,959,16066038.00,65020,54.12,5.00,-2.65
14-January-2005,139.60,139.60,135.60,136.40,136.557767048641718086,99832,997,13632835.00,50512,50.60,4.00,-3.20
13-January-2005,136.00,138.40,136.00,137.70,137.456865436429261349,118026,1350,16223484.00,60050,50.88,2.40,1.70
12-January-2005,136.50,137.50,134.60,135.60,135.938420514246556295,201382,1904,27375551.00,96443,47.89,2.90,-0.90
11-January-2005,136.80,137.95,134.20,136.35,136.366757074700999934,244816,1742,33384764.00,135175,55.21,3.75,-0.45
10-January-2005,140.00,141.60,135.00,135.45,138.405618102879242862,215126,1961,29774647.00,63156,29.36,6.60,-4.55
7-January-2005,135.50,140.50,135.50,139.15,138.733186384941710755,391067,3125,54253971.00,123368,31.55,5.00,3.65
6-January-2005,137.90,139.00,134.10,134.55,135.908536086596926209,220054,2002,29907217.00,51582,23.44,4.90,-3.35
5-January-2005,139.00,145.00,132.55,136.15,139.794808013643175828,580510,4623,81152284.00,154344,26.59,12.45,-2.85
4-January-2005,140.00,141.75,138.10,139.90,139.837020328204920713,296583,2355,41473283.00,128696,43.39,3.65,-0.10
3-January-2005,133.40,144.90,133.25,140.50,139.839249366011690100,979119,7181,136919266.00,310635,31.73,11.65,7.10
31-December-2004,133.00,133.50,131.05,131.75,132.463709462291833390,131205,1114,17379901.00,63857,48.67,2.45,-1.25
30-December-2004,133.50,133.90,131.15,132.15,132.396224437072703174,133543,1122,17680589.00,53822,40.30,2.75,-1.35
29-December-2004,133.60,134.65,132.05,132.40,133.289863945173887459,168241,1473,22424820.00,59805,35.55,2.60,-1.20
28-December-2004,135.00,135.00,132.50,133.05,133.845335801707291988,145845,1290,19520673.00,53710,36.83,2.50,-1.95
27-December-2004,133.00,139.00,130.00,133.35,135.370805875547059711,477096,3639,64584870.00,89184,18.69,9.00,0.35
24-December-2004,136.00,139.50,134.55,135.10,136.293369607323665216,224587,2034,30609719.00,91871,40.91,4.95,-0.90
23-December-2004,133.75,136.00,133.25,135.20,134.853852570024305586,334491,2588,45107400.00,157478,47.08,2.75,1.45
22-December-2004,133.00,134.30,132.10,132.75,133.340976345666595748,206812,1904,27576514.00,74067,35.81,2.20,-0.25
21-December-2004,133.00,134.00,131.20,131.90,132.803741416561490576,93494,1006,12416353.00,37451,40.06,2.80,-1.10
20-December-2004,131.40,134.55,131.10,131.95,132.642991106314888549,268730,2731,35645151.00,63241,23.53,3.45,0.55
17-December-2004,132.45,134.90,130.00,130.40,132.239131611064684274,332662,2934,43990934.00,89805,27.00,4.90,-2.05
16-December-2004,132.00,134.00,130.00,132.00,132.737822046870620701,231915,2236,30783892.00,70555,30.42,4.00,0.00
15-December-2004,137.00,137.00,132.75,133.35,134.343902112267226365,134358,1430,18050178.00,49916,37.15,4.25,-3.65
14-December-2004,133.50,136.85,133.00,133.45,134.734951933893373703,262243,1904,35333298.00,106660,40.67,3.85,-0.05
13-December-2004,136.00,137.00,131.00,135.60,134.757701840866683376,359070,3236,48387448.00,89057,24.80,6.00,-0.40
10-December-2004,139.00,139.00,136.50,136.90,137.269297774304368355,184257,1427,25292829.00,71498,38.80,2.50,-2.10
9-December-2004,135.60,140.90,135.00,139.50,138.139277438343577372,273167,1992,37735092.00,122351,44.79,5.90,3.90
8-December-2004,135.50,138.75,135.50,137.25,137.611092368677303849,260846,1842,35895303.00,121238,46.48,3.25,1.75
7-December-2004,137.60,139.00,134.25,135.60,136.366858560224383208,400743,3044,54648064.00,141863,35.40,4.75,-2.00
6-December-2004,145.50,146.20,138.50,139.00,141.420520857647804194,239912,2139,33928480.00,99248,41.37,7.70,-6.50
3-December-2004,143.75,145.40,140.25,144.25,143.795208670134924952,522068,4633,75070877.00,196556,37.65,5.15,0.50
2-December-2004,140.50,142.95,139.45,142.25,141.289840662395624101,399278,3294,56413925.00,135956,34.05,3.50,1.75
1-December-2004,140.95,142.90,138.55,139.35,140.454978520692441835,305643,2869,42929081.00,85217,27.88,4.35,-1.60
30-November-2004,137.00,141.75,136.90,138.80,140.069578205963990241,595172,4774,83365491.00,170170,28.59,4.85,1.80
29-November-2004,134.00,139.20,129.30,137.25,135.024367533728232660,1110494,8778,149943750.00,274627,24.73,9.90,3.25
25-November-2004,139.10,143.60,135.00,136.25,139.545986509348212771,919748,7177,128347142.00,270962,29.46,8.60,-2.85
24-November-2004,144.50,144.50,139.00,140.00,141.185711462121157999,419931,3578,59288257.00,139635,33.25,5.50,-4.50
23-November-2004,146.50,147.75,141.55,143.05,144.573589087862341495,639728,5008,92487773.00,163565,25.57,6.20,-3.45
22-November-2004,135.00,152.00,130.00,145.25,143.241845566517059295,1603085,10945,229628854.00,347658,21.69,22.00,10.25
19-November-2004,137.00,138.85,136.05,137.70,137.512115040059497650,473296,3702,65083934.00,182023,38.46,2.80,0.70
18-November-2004,135.00,139.90,134.00,138.90,137.588271686047784858,365304,3083,50261546.00,118557,32.45,5.90,3.90
17-November-2004,135.50,136.35,134.00,134.30,135.017085451901988648,121741,1286,16437115.00,42327,34.77,2.35,-1.20
16-November-2004,134.80,134.80,133.20,133.75,133.836853685368536853,45450,568,6082885.00,21242,46.74,1.60,-1.05
12-November-2004,140.00,140.00,133.50,134.10,134.542908339076498966,36275,565,4880544.00,18286,50.41,6.50,-5.90
11-November-2004,134.30,136.75,133.10,133.70,135.004842461742969726,126382,1340,17062182.00,36831,29.14,3.65,-0.60
10-November-2004,135.50,135.90,133.10,133.95,134.559936532175323900,83822,831,11279083.00,34414,41.06,2.80,-1.55
9-November-2004,136.15,136.60,133.10,134.35,134.702631985578161215,97075,918,13076258.00,43781,45.10,3.50,-1.80
8-November-2004,136.15,138.00,135.50,136.00,136.488938318076824364,116890,1140,15954192.00,52675,45.06,2.50,-0.15
5-November-2004,134.60,136.85,133.80,136.00,135.610281923714759535,106128,1177,14392048.00,49696,46.83,3.05,1.40
4-November-2004,135.60,136.50,133.50,133.85,135.003851311316930177,64134,767,8658337.00,25960,40.48,3.00,-1.75
3-November-2004,136.35,136.50,134.10,134.80,135.282547642928786359,59820,778,8092602.00,25981,43.43,2.40,-1.55
2-November-2004,134.10,136.80,134.10,135.10,135.436786037841946871,96031,1004,13006130.00,32903,34.26,2.70,1.00
1-November-2004,134.50,134.50,133.00,133.25,133.319163710278131983,79207,787,10559811.00,31782,40.13,1.50,-1.25
29-October-2004,134.70,134.85,132.00,132.85,133.014611117337218424,71384,844,9495115.00,20740,29.05,2.85,-1.85
28-October-2004,134.10,134.90,133.80,134.15,134.168586182286346016,71459,794,9587553.00,36278,50.77,1.10,0.05
27-October-2004,133.10,135.40,132.65,133.10,133.680918281381634372,104456,1342,13963774.00,20874,19.98,2.75,0.00
26-October-2004,133.00,134.00,131.40,132.60,132.765099170412110641,134163,1542,17812164.00,47455,35.37,2.60,-0.40
25-October-2004,136.00,136.60,131.50,132.05,133.487549432879926991,207099,2213,27645138.00,69592,33.60,5.10,-3.95
21-October-2004,143.00,143.00,138.00,138.60,140.218407435696074529,185914,2086,26068565.00,55953,30.10,5.00,-4.40
20-October-2004,141.50,143.90,140.25,142.10,142.242629064211630346,291754,3009,41499856.00,86121,29.52,3.65,0.60
19-October-2004,139.00,141.00,138.70,140.25,139.779662792829763640,114529,1153,16008825.00,43399,37.89,2.30,1.25
18-October-2004,140.00,141.10,138.00,138.30,139.531797437835458902,104521,1401,14584003.00,32240,30.85,3.10,-1.70
15-October-2004,140.10,141.70,138.05,139.00,139.990806627832594580,176649,2059,24729236.00,48590,27.51,3.65,-1.10
14-October-2004,141.40,141.40,138.55,139.40,139.781618056688819236,177707,1927,24840172.00,44199,24.87,2.85,-2.00
12-October-2004,144.70,144.70,139.75,140.15,141.329816989412705518,261351,2658,36936689.00,93866,35.92,4.95,-4.55
11-October-2004,144.60,145.85,142.80,143.30,144.249730798096241428,214523,1840,30944885.00,86361,40.26,3.05,-1.30
9-October-2004,145.50,145.50,142.35,143.45,144.175023489089152672,75567,888,10894874.00,30896,40.89,3.15,-2.05
8-October-2004,145.50,147.25,144.00,144.60,145.451207010287222093,224356,2342,32632851.00,96609,43.06,3.25,-0.90
7-October-2004,145.30,148.90,144.05,145.15,146.257106724583493704,218244,2200,31919736.00,62958,28.85,4.85,-0.15
6-October-2004,150.00,150.00,142.50,143.65,145.983566426413730557,293302,2899,42817272.00,127574,43.51,7.50,-6.35
5-October-2004,148.05,150.00,146.40,148.70,148.848582772063650198,473777,3980,70521035.00,138011,29.13,3.60,0.65
4-October-2004,146.10,148.40,146.10,147.15,147.519837269018100474,253916,2545,37457647.00,116089,45.72,2.30,1.05
1-October-2004,145.75,146.00,143.00,145.20,144.767418196785036471,174932,2141,25324454.00,62511,35.75,3.00,-0.55
30-September-2004,145.35,147.20,144.00,145.40,146.117145082892238608,337607,3441,49330171.00,111817,33.12,3.20,0.05
29-September-2004,143.50,145.30,142.20,144.95,144.061922912627739624,304330,2943,43842365.00,110404,36.28,3.10,1.45
28-September-2004,144.00,145.25,142.00,142.45,143.241624146892259314,199711,2397,28606928.00,68290,34.19,3.25,-1.55
27-September-2004,146.00,147.25,141.50,142.95,143.445054945054945054,302302,3032,43363727.00,83715,27.69,5.75,-3.05
24-September-2004,142.00,147.25,141.55,146.10,145.194328479433776179,861850,7400,125135732.00,272860,31.66,5.70,4.10
23-September-2004,138.00,144.90,137.80,142.85,142.448506151142355008,1126620,8746,160485336.00,378888,33.63,7.10,4.85
22-September-2004,138.10,140.60,137.25,138.65,139.056883631975893887,453329,3959,63038518.00,117277,25.87,3.35,0.55
21-September-2004,136.00,137.65,135.40,137.35,136.826663671870125656,160278,1603,21930304.00,65148,40.67,2.25,1.35
20-September-2004,137.80,139.00,135.05,135.50,137.084647696072579682,268064,2269,36747459.00,48539,18.11,3.95,-2.30
17-September-2004,136.65,138.50,135.80,136.55,137.096109918067542983,292436,2597,40091838.00,91945,31.44,2.70,-0.10
16-September-2004,135.10,136.50,134.00,135.70,135.732800514377140122,133754,1213,18154805.00,41610,31.11,2.50,0.60
15-September-2004,137.40,137.60,133.90,134.75,135.741359600858965181,187202,1859,25411054.00,54355,29.04,3.70,-2.65
14-September-2004,137.10,137.35,135.20,136.00,136.126098638046103497,139946,1608,19050303.00,39711,28.38,2.15,-1.10
13-September-2004,138.70,139.45,135.60,136.50,137.898497233134794914,189384,2061,26115769.00,55118,29.10,3.85,-2.20
10-September-2004,137.25,139.60,136.40,138.05,138.213254443149435927,179321,1871,24784539.00,39581,22.07,3.20,0.80
9-September-2004,142.20,142.50,137.00,137.70,138.836697616156207269,313737,3218,43558209.00,90789,28.94,5.50,-4.50
8-September-2004,137.00,143.65,137.00,142.45,141.683636899529718013,766774,6970,108639329.00,277423,36.18,6.65,5.45
7-September-2004,136.00,137.35,135.30,136.30,136.514333593010026509,178427,1827,24357843.00,56281,31.54,2.05,0.30
6-September-2004,136.85,137.40,135.00,135.10,135.910410726970195292,205538,1935,27934754.00,66974,32.58,2.40,-1.75
3-September-2004,136.80,136.85,134.25,135.40,135.246405531672340040,187719,2027,25388320.00,46424,24.73,2.60,-1.40
2-September-2004,141.00,141.00,135.20,135.70,137.195232047345645470,305498,3036,41912869.00,126248,41.33,5.80,-5.30
1-September-2004,137.75,140.75,137.50,139.60,139.651840458246345389,895239,6251,125021774.00,225568,25.20,3.25,1.85
31-August-2004,133.80,137.90,133.20,137.25,136.028189531052209456,827896,6849,112617194.00,218025,26.33,4.70,3.45
30-August-2004,130.30,134.75,128.50,133.90,132.814643997376354498,483297,4218,64188919.00,166925,34.54,6.25,3.60
27-August-2004,131.00,131.40,128.25,129.10,129.338857413080081084,332001,3176,42940630.00,98460,29.66,3.15,-1.90
26-August-2004,124.70,131.30,124.25,130.45,129.263068493850496174,704691,5844,91090521.00,253465,35.97,7.05,5.75
25-August-2004,126.00,126.40,121.75,123.25,122.949535232723849989,264541,2480,32525193.00,116451,44.02,4.65,-2.75
24-August-2004,125.55,126.50,124.10,124.60,125.262268675949457708,111748,1125,13997808.00,34855,31.19,2.40,-0.95
23-August-2004,126.20,126.50,123.60,125.00,124.604824256133634939,229880,1920,28644157.00,90328,39.29,2.90,-1.20
20-August-2004,127.20,127.40,124.85,125.70,125.817601968587034300,194251,1606,24440195.00,56853,29.27,2.55,-1.50
19-August-2004,128.00,128.90,126.30,126.75,127.640090500996231125,166628,1601,21268413.00,50547,30.34,2.60,-1.25
18-August-2004,130.35,130.35,127.00,127.50,128.056449986915992089,233109,2150,29851111.00,90179,38.69,3.35,-2.85
17-August-2004,125.40,130.25,125.40,129.30,128.877383205452121460,429044,3934,55294068.00,168897,39.37,4.85,3.90
16-August-2004,125.50,126.50,124.00,125.80,125.326073044926407660,259402,2090,32509834.00,80739,31.13,2.50,0.30
13-August-2004,125.95,126.50,125.05,125.45,125.739251773524293936,298840,2851,37575918.00,77216,25.84,1.45,-0.50
12-August-2004,126.50,128.00,125.25,126.00,126.514921911241688572,336284,3241,42544944.00,76406,22.72,2.75,-0.50
11-August-2004,132.85,132.85,126.35,127.00,129.417230794738828518,458377,4163,59321882.00,123853,27.02,6.50,-5.85
10-August-2004,129.90,133.20,129.85,132.20,132.050588424328702969,977101,7427,129026762.00,253180,25.91,3.35,2.30
9-August-2004,125.60,129.80,123.40,129.40,127.989397217183799646,663788,5887,84957826.00,179524,27.05,6.40,3.80
6-August-2004,127.50,127.50,124.25,125.00,125.701330158582115141,364543,3017,45823540.00,151648,41.60,3.25,-2.50
5-August-2004,126.00,128.00,125.75,127.05,126.870511680578963898,452118,4208,57360442.00,152862,33.81,2.25,1.05
4-August-2004,125.40,127.20,124.45,125.65,125.631393224932840722,458239,3974,57569204.00,89131,19.45,2.75,0.25
3-August-2004,123.50,126.45,123.50,124.80,125.138663825044247245,489861,4203,61300551.00,92799,18.94,2.95,1.30
2-August-2004,125.40,125.40,122.70,123.20,123.427307925206892122,163491,1610,20179254.00,41573,25.43,2.70,-2.20
30-July-2004,123.40,125.50,123.15,124.10,124.374027444159142991,362190,2968,45047029.00,95970,26.50,2.35,0.70
29-July-2004,123.50,123.90,122.15,122.55,123.034918940681338333,213609,1798,26281366.00,62285,29.16,1.75,-0.95
28-July-2004,123.00,124.40,122.05,122.80,123.081032630502595166,309036,3183,38036470.00,50166,16.23,2.35,-0.20
27-July-2004,127.40,128.40,121.25,121.90,124.856024853965776180,524021,4758,65427179.00,128187,24.46,7.15,-5.50
26-July-2004,130.00,130.50,126.15,126.65,127.809926763556331347,579766,4855,74099850.00,165724,28.58,4.35,-3.35
23-July-2004,125.00,130.70,124.50,130.30,128.579273978255368334,1754548,12192,225598508.00,388062,22.12,6.20,5.30
22-July-2004,120.25,126.45,120.25,125.50,124.141793854608219945,1213755,9202,150677723.00,362526,29.87,6.20,5.25
21-July-2004,119.15,120.45,118.00,119.10,119.269438306182229302,291885,2987,34812960.00,77926,26.70,2.45,-0.05
20-July-2004,119.45,120.25,117.45,118.30,118.802008181774937764,504536,4627,59939890.00,89016,17.64,2.80,-1.15
19-July-2004,117.00,120.50,116.70,118.80,119.009255308289951690,597603,4980,71120288.00,147586,24.70,3.80,1.80
